sex,variable_code,region_name,variable_name,units,year,value,iso_code
Male,POVCOUNT,Niger,"Poverty headcount, $1.90 threshold",Million people,2019,4.62778,NER
Male,POVCOUNT,Nigeria,"Poverty headcount, $1.90 threshold",Million people,2019,43.28211,NGA
Male,POVCOUNT,Norway,"Poverty headcount, $1.90 threshold",Million people,2019,0.005303,NOR
Male,POVCOUNT,Oman,"Poverty headcount, $1.90 threshold",Million people,2019,0.001712,OMN
Male,POVCOUNT,Pakistan,"Poverty headcount, $1.90 threshold",Million people,2019,2.266183,PAK
Male,POVCOUNT,Palestine,"Poverty headcount, $1.90 threshold",Million people,2019,0.025891,PSE
Male,POVCOUNT,Panama,"Poverty headcount, $1.90 threshold",Million people,2019,0.048053,PAN
Male,POVCOUNT,Papua New Guinea,"Poverty headcount, $1.90 threshold",Million people,2019,1.084123,PNG
Male,POVCOUNT,Paraguay,"Poverty headcount, $1.90 threshold",Million people,2019,0.033748,PRY
Male,POVCOUNT,Peru,"Poverty headcount, $1.90 threshold",Million people,2019,0.571819,PER
Male,POVCOUNT,Philippines,"Poverty headcount, $1.90 threshold",Million people,2019,2.434472,PHL
Male,POVCOUNT,Poland,"Poverty headcount, $1.90 threshold",Million people,2019,0.041048,POL
Male,POVCOUNT,Portugal,"Poverty headcount, $1.90 threshold",Million people,2019,0.017707,PRT
Male,POVCOUNT,Puerto Rico,"Poverty headcount, $1.90 threshold",Million people,2019,0.000364,PRI
Male,POVCOUNT,Qatar,"Poverty headcount, $1.90 threshold",Million people,2019,0.002033,QAT
Male,POVCOUNT,Romania,"Poverty headcount, $1.90 threshold",Million people,2019,0.225916,ROU
Male,POVCOUNT,Russia,"Poverty headcount, $1.90 threshold",Million people,2019,0.040078,RUS
Male,POVCOUNT,Rwanda,"Poverty headcount, $1.90 threshold",Million people,2019,3.029532,RWA
Male,POVCOUNT,Samoa,"Poverty headcount, $1.90 threshold",Million people,2019,0.000482,WSM
Male,POVCOUNT,Sao Tome and Principe,"Poverty headcount, $1.90 threshold",Million people,2019,0.038823,STP
Male,POVCOUNT,Saudi Arabia,"Poverty headcount, $1.90 threshold",Million people,2019,0.007631,SAU
Male,POVCOUNT,Senegal,"Poverty headcount, $1.90 threshold",Million people,2019,2.292993,SEN
Male,POVCOUNT,Serbia,"Poverty headcount, $1.90 threshold",Million people,2019,0.184786,SRB
Male,POVCOUNT,Seychelles,"Poverty headcount, $1.90 threshold",Million people,2019,0.000402,SYC
Male,POVCOUNT,Sierra Leone,"Poverty headcount, $1.90 threshold",Million people,2019,1.627709,SLE
Male,POVCOUNT,Singapore,"Poverty headcount, $1.90 threshold",Million people,2019,0.002459,SGP
Male,POVCOUNT,Slovakia,"Poverty headcount, $1.90 threshold",Million people,2019,0.027705,SVK
Male,POVCOUNT,Slovenia,"Poverty headcount, $1.90 threshold",Million people,2019,0.000645,SVN
Male,POVCOUNT,Solomon Islands,"Poverty headcount, $1.90 threshold",Million people,2019,0.086506,SLB
Male,POVCOUNT,Somalia,"Poverty headcount, $1.90 threshold",Million people,2019,3.419797,SOM
Male,POVCOUNT,South Africa,"Poverty headcount, $1.90 threshold",Million people,2019,5.32705,ZAF
Male,POVCOUNT,Spain,"Poverty headcount, $1.90 threshold",Million people,2019,0.144924,ESP
Male,POVCOUNT,Sri Lanka,"Poverty headcount, $1.90 threshold",Million people,2019,0.077355,LKA
Male,POVCOUNT,St. Lucia,"Poverty headcount, $1.90 threshold",Million people,2019,0.003776,LCA
Male,POVCOUNT,St. Vincent and the Grenadines,"Poverty headcount, $1.90 threshold",Million people,2019,0.006016,VCT
Male,POVCOUNT,Sudan,"Poverty headcount, $1.90 threshold",Million people,2019,2.387192,SDN
Male,POVCOUNT,South Sudan,"Poverty headcount, $1.90 threshold",Million people,2019,4.277262,SSD
Male,POVCOUNT,Suriname,"Poverty headcount, $1.90 threshold",Million people,2019,0.04963,SUR
Male,POVCOUNT,Sweden,"Poverty headcount, $1.90 threshold",Million people,2019,0.010426,SWE
Male,POVCOUNT,Switzerland,"Poverty headcount, $1.90 threshold",Million people,2019,0.00366,CHE
Male,POVCOUNT,Syria,"Poverty headcount, $1.90 threshold",Million people,2019,2.708258,SYR
Male,POVCOUNT,Taiwan,"Poverty headcount, $1.90 threshold",Million people,2019,0.008016,TWN
Male,POVCOUNT,Tajikistan,"Poverty headcount, $1.90 threshold",Million people,2019,0.08005,TJK
Male,POVCOUNT,Tanzania,"Poverty headcount, $1.90 threshold",Million people,2019,13.05192,TZA
Male,POVCOUNT,Thailand,"Poverty headcount, $1.90 threshold",Million people,2019,0.034036,THA
Male,POVCOUNT,Timor-Leste,"Poverty headcount, $1.90 threshold",Million people,2019,0.117962,TLS
Male,POVCOUNT,Togo,"Poverty headcount, $1.90 threshold",Million people,2019,1.761646,TGO
Male,POVCOUNT,Tonga,"Poverty headcount, $1.90 threshold",Million people,2019,0.000493,TON
Male,POVCOUNT,Trinidad and Tobago,"Poverty headcount, $1.90 threshold",Million people,2019,0.002059,TTO
Male,POVCOUNT,Tunisia,"Poverty headcount, $1.90 threshold",Million people,2019,0.012254,TUN
Male,POVCOUNT,Türkiye,"Poverty headcount, $1.90 threshold",Million people,2019,0.050041,TUR
Male,POVCOUNT,Turkmenistan,"Poverty headcount, $1.90 threshold",Million people,2019,0.021765,TKM
Male,POVCOUNT,Uganda,"Poverty headcount, $1.90 threshold",Million people,2019,8.36583,UGA
Male,POVCOUNT,Ukraine,"Poverty headcount, $1.90 threshold",Million people,2019,0.015691,UKR
Male,POVCOUNT,United Arab Emirates,"Poverty headcount, $1.90 threshold",Million people,2019,0.007141,ARE
Male,POVCOUNT,United Kingdom,"Poverty headcount, $1.90 threshold",Million people,2019,0.065434,GBR
Male,POVCOUNT,United States,"Poverty headcount, $1.90 threshold",Million people,2019,1.391892,USA
Male,POVCOUNT,Uruguay,"Poverty headcount, $1.90 threshold",Million people,2019,0.00253,URY
Male,POVCOUNT,Uzbekistan,"Poverty headcount, $1.90 threshold",Million people,2019,1.790316,UZB
Male,POVCOUNT,Vanuatu,"Poverty headcount, $1.90 threshold",Million people,2019,0.020466,VUT
Male,POVCOUNT,Venezuela,"Poverty headcount, $1.90 threshold",Million people,2019,4.662554,VEN
Male,POVCOUNT,Vietnam,"Poverty headcount, $1.90 threshold",Million people,2019,0.554541,VNM
Male,POVCOUNT,Yemen,"Poverty headcount, $1.90 threshold",Million people,2019,7.27651,YEM
Male,POVCOUNT,Zambia,"Poverty headcount, $1.90 threshold",Million people,2019,5.083005,ZMB
Male,POVCOUNT,Zimbabwe,"Poverty headcount, $1.90 threshold",Million people,2019,2.549292,ZWE
Female,POVRATE,Afghanistan,"Poverty rate, $1.90 threshold",Percent of population,2019,35.61192,AFG
Female,POVRATE,Albania,"Poverty rate, $1.90 threshold",Percent of population,2019,1.026798,ALB
Female,POVRATE,Algeria,"Poverty rate, $1.90 threshold",Percent of population,2019,0.3583222,DZA
Female,POVRATE,Angola,"Poverty rate, $1.90 threshold",Percent of population,2019,48.92595,AGO
Female,POVRATE,Argentina,"Poverty rate, $1.90 threshold",Percent of population,2019,3.976263,ARG
Female,POVRATE,Armenia,"Poverty rate, $1.90 threshold",Percent of population,2019,0.5824932,ARM
Female,POVRATE,Australia,"Poverty rate, $1.90 threshold",Percent of population,2019,0.4462288,AUS
Female,POVRATE,Austria,"Poverty rate, $1.90 threshold",Percent of population,2019,0.265326,AUT
Female,POVRATE,Azerbaijan,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1506272,AZE
Female,POVRATE,Bahamas,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1653226,BHS
Female,POVRATE,Bahrain,"Poverty rate, $1.90 threshold",Percent of population,2019,0.2358115,BHR
Female,POVRATE,Bangladesh,"Poverty rate, $1.90 threshold",Percent of population,2019,8.486588,BGD
Female,POVRATE,Barbados,"Poverty rate, $1.90 threshold",Percent of population,2019,5.156141,BRB
Female,POVRATE,Belarus,"Poverty rate, $1.90 threshold",Percent of population,2019,0.09668137,BLR
Female,POVRATE,Belgium,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1161335,BEL
Female,POVRATE,Belize,"Poverty rate, $1.90 threshold",Percent of population,2019,13.69862,BLZ
Female,POVRATE,Benin,"Poverty rate, $1.90 threshold",Percent of population,2019,46.35739,BEN
Female,POVRATE,Bhutan,"Poverty rate, $1.90 threshold",Percent of population,2019,1.111622,BTN
Female,POVRATE,Bolivia,"Poverty rate, $1.90 threshold",Percent of population,2019,5.500367,BOL
Female,POVRATE,Bosnia and Herzegovina,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1106509,BIH
Female,POVRATE,Botswana,"Poverty rate, $1.90 threshold",Percent of population,2019,12.88366,BWA
Female,POVRATE,Brazil,"Poverty rate, $1.90 threshold",Percent of population,2019,4.400039,BRA
Female,POVRATE,Brunei Darussalam,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1301131,BRN
Female,POVRATE,Bulgaria,"Poverty rate, $1.90 threshold",Percent of population,2019,1.08647,BGR
Female,POVRATE,Burkina Faso,"Poverty rate, $1.90 threshold",Percent of population,2019,35.21156,BFA
Female,POVRATE,Burundi,"Poverty rate, $1.90 threshold",Percent of population,2019,79.69429,BDI
Female,POVRATE,Cabo Verde,"Poverty rate, $1.90 threshold",Percent of population,2019,2.309382,CPV
Female,POVRATE,Cambodia,"Poverty rate, $1.90 threshold",Percent of population,2019,19.93352,KHM
Female,POVRATE,Cameroon,"Poverty rate, $1.90 threshold",Percent of population,2019,24.15106,CMR
Female,POVRATE,Canada,"Poverty rate, $1.90 threshold",Percent of population,2019,0.230441,CAN
Female,POVRATE,Central African Republic,"Poverty rate, $1.90 threshold",Percent of population,2019,72.0834,CAF
Female,POVRATE,Chad,"Poverty rate, $1.90 threshold",Percent of population,2019,41.90968,TCD
Female,POVRATE,Chile,"Poverty rate, $1.90 threshold",Percent of population,2019,0.271187,CHL
Female,POVRATE,China,"Poverty rate, $1.90 threshold",Percent of population,2019,0.2342382,CHN
Female,POVRATE,Colombia,"Poverty rate, $1.90 threshold",Percent of population,2019,4.387965,COL
Female,POVRATE,Comoros,"Poverty rate, $1.90 threshold",Percent of population,2019,18.2545,COM
Female,POVRATE,Congo Republic,"Poverty rate, $1.90 threshold",Percent of population,2019,44.77969,COG
Female,POVRATE,DR Congo,"Poverty rate, $1.90 threshold",Percent of population,2019,71.81413,COD
Female,POVRATE,Costa Rica,"Poverty rate, $1.90 threshold",Percent of population,2019,0.9654592,CRI
Female,POVRATE,Cote d'Ivoire,"Poverty rate, $1.90 threshold",Percent of population,2019,22.1562,CIV
Female,POVRATE,Croatia,"Poverty rate, $1.90 threshold",Percent of population,2019,0.3739003,HRV
Female,POVRATE,Cuba,"Poverty rate, $1.90 threshold",Percent of population,2019,1.796363,CUB
Female,POVRATE,Cyprus,"Poverty rate, $1.90 threshold",Percent of population,2019,0.09170444,CYP
Female,POVRATE,Czech Republic,"Poverty rate, $1.90 threshold",Percent of population,2019,0.09478281,CZE
Female,POVRATE,Denmark,"Poverty rate, $1.90 threshold",Percent of population,2019,0.09512622,DNK
Female,POVRATE,Djibouti,"Poverty rate, $1.90 threshold",Percent of population,2019,14.08262,DJI
Female,POVRATE,Dominican Republic,"Poverty rate, $1.90 threshold",Percent of population,2019,0.5481951,DOM
Female,POVRATE,Ecuador,"Poverty rate, $1.90 threshold",Percent of population,2019,3.593123,ECU
Female,POVRATE,Egypt,"Poverty rate, $1.90 threshold",Percent of population,2019,5.562518,EGY
Female,POVRATE,El Salvador,"Poverty rate, $1.90 threshold",Percent of population,2019,1.625377,SLV
Female,POVRATE,Equatorial Guinea,"Poverty rate, $1.90 threshold",Percent of population,2019,1.940594,GNQ
Female,POVRATE,Eritrea,"Poverty rate, $1.90 threshold",Percent of population,2019,32.71389,ERI
Female,POVRATE,Estonia,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1774204,EST
Female,POVRATE,Eswatini,"Poverty rate, $1.90 threshold",Percent of population,2019,28.45419,SWZ
Female,POVRATE,Ethiopia,"Poverty rate, $1.90 threshold",Percent of population,2019,22.43023,ETH
Female,POVRATE,Fiji,"Poverty rate, $1.90 threshold",Percent of population,2019,0.2417529,FJI
Female,POVRATE,Finland,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1081923,FIN
Female,POVRATE,France,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1109691,FRA
Female,POVRATE,Gabon,"Poverty rate, $1.90 threshold",Percent of population,2019,3.554936,GAB
Female,POVRATE,Gambia,"Poverty rate, $1.90 threshold",Percent of population,2019,8.425819,GMB
Female,POVRATE,Georgia,"Poverty rate, $1.90 threshold",Percent of population,2019,3.775471,GEO
Female,POVRATE,Germany,"Poverty rate, $1.90 threshold",Percent of population,2019,0.09366329,DEU
Female,POVRATE,Ghana,"Poverty rate, $1.90 threshold",Percent of population,2019,10.70252,GHA
Female,POVRATE,Greece,"Poverty rate, $1.90 threshold",Percent of population,2019,0.7448729,GRC
Female,POVRATE,Grenada,"Poverty rate, $1.90 threshold",Percent of population,2019,7.726055,GRD
Female,POVRATE,Guatemala,"Poverty rate, $1.90 threshold",Percent of population,2019,7.270162,GTM
Female,POVRATE,Guinea,"Poverty rate, $1.90 threshold",Percent of population,2019,23.48325,GIN
Female,POVRATE,Guinea-Bissau,"Poverty rate, $1.90 threshold",Percent of population,2019,64.97268,GNB
Female,POVRATE,Guyana,"Poverty rate, $1.90 threshold",Percent of population,2019,4.620174,GUY
Female,POVRATE,Haiti,"Poverty rate, $1.90 threshold",Percent of population,2019,27.19958,HTI
Female,POVRATE,Honduras,"Poverty rate, $1.90 threshold",Percent of population,2019,17.01475,HND
Female,POVRATE,Hong Kong,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1023106,HKG
Female,POVRATE,Hungary,"Poverty rate, $1.90 threshold",Percent of population,2019,0.3621968,HUN
Female,POVRATE,Iceland,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1165446,ISL
Female,POVRATE,India,"Poverty rate, $1.90 threshold",Percent of population,2019,9.507494,IND
Female,POVRATE,Indonesia,"Poverty rate, $1.90 threshold",Percent of population,2019,3.79979,IDN
Female,POVRATE,Iran,"Poverty rate, $1.90 threshold",Percent of population,2019,0.6269485,IRN
Female,POVRATE,Iraq,"Poverty rate, $1.90 threshold",Percent of population,2019,1.387013,IRQ
Female,POVRATE,Ireland,"Poverty rate, $1.90 threshold",Percent of population,2019,0.05820826,IRL
Female,POVRATE,Israel,"Poverty rate, $1.90 threshold",Percent of population,2019,0.3149084,ISR
Female,POVRATE,Italy,"Poverty rate, $1.90 threshold",Percent of population,2019,1.311776,ITA
Female,POVRATE,Jamaica,"Poverty rate, $1.90 threshold",Percent of population,2019,1.778604,JAM
Female,POVRATE,Japan,"Poverty rate, $1.90 threshold",Percent of population,2019,0.6746207,JPN
Female,POVRATE,Jordan,"Poverty rate, $1.90 threshold",Percent of population,2019,0.211732,JOR
Female,POVRATE,Kazakhstan,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1623185,KAZ
Female,POVRATE,Kenya,"Poverty rate, $1.90 threshold",Percent of population,2019,32.77085,KEN
Female,POVRATE,North Korea,"Poverty rate, $1.90 threshold",Percent of population,2019,31.97792,PRK
Female,POVRATE,South Korea,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1140989,KOR
Female,POVRATE,Kosovo,"Poverty rate, $1.90 threshold",Percent of population,2019,0.7156273,XKX
Female,POVRATE,Kuwait,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1000306,KWT
Female,POVRATE,Kyrgyz Republic,"Poverty rate, $1.90 threshold",Percent of population,2019,0.8442677,KGZ
Female,POVRATE,Laos,"Poverty rate, $1.90 threshold",Percent of population,2019,7.896306,LAO
Female,POVRATE,Latvia,"Poverty rate, $1.90 threshold",Percent of population,2019,0.4224108,LVA
Female,POVRATE,Lebanon,"Poverty rate, $1.90 threshold",Percent of population,2019,6.456988,LBN
Female,POVRATE,Lesotho,"Poverty rate, $1.90 threshold",Percent of population,2019,28.5621,LSO
Female,POVRATE,Liberia,"Poverty rate, $1.90 threshold",Percent of population,2019,48.51316,LBR
Female,POVRATE,Libya,"Poverty rate, $1.90 threshold",Percent of population,2019,2.773185,LBY
Female,POVRATE,Lithuania,"Poverty rate, $1.90 threshold",Percent of population,2019,0.7187356,LTU
Female,POVRATE,Luxembourg,"Poverty rate, $1.90 threshold",Percent of population,2019,0.2711834,LUX
Female,POVRATE,North Macedonia,"Poverty rate, $1.90 threshold",Percent of population,2019,3.707983,MKD
Female,POVRATE,Madagascar,"Poverty rate, $1.90 threshold",Percent of population,2019,75.69026,MDG
Female,POVRATE,Malawi,"Poverty rate, $1.90 threshold",Percent of population,2019,68.15804,MWI
Female,POVRATE,Malaysia,"Poverty rate, $1.90 threshold",Percent of population,2019,0.07711419,MYS
Female,POVRATE,Maldives,"Poverty rate, $1.90 threshold",Percent of population,2019,3.526217,MDV
Female,POVRATE,Mali,"Poverty rate, $1.90 threshold",Percent of population,2019,42.59822,MLI
Female,POVRATE,Malta,"Poverty rate, $1.90 threshold",Percent of population,2019,0.08557911,MLT
Female,POVRATE,Mauritania,"Poverty rate, $1.90 threshold",Percent of population,2019,5.635503,MRT
Female,POVRATE,Mauritius,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1254437,MUS
Female,POVRATE,Mexico,"Poverty rate, $1.90 threshold",Percent of population,2019,1.916127,MEX
Female,POVRATE,"Micronesia, Fed. Sts.","Poverty rate, $1.90 threshold",Percent of population,2019,15.73144,FSM
Female,POVRATE,Moldova,"Poverty rate, $1.90 threshold",Percent of population,2019,0.09406096,MDA
Female,POVRATE,Mongolia,"Poverty rate, $1.90 threshold",Percent of population,2019,0.3288158,MNG
Female,POVRATE,Montenegro,"Poverty rate, $1.90 threshold",Percent of population,2019,0.7875587,MNE
Female,POVRATE,Morocco,"Poverty rate, $1.90 threshold",Percent of population,2019,0.6425366,MAR
Female,POVRATE,Mozambique,"Poverty rate, $1.90 threshold",Percent of population,2019,63.08736,MOZ
Female,POVRATE,Myanmar,"Poverty rate, $1.90 threshold",Percent of population,2019,0.9418617,MMR
Female,POVRATE,Namibia,"Poverty rate, $1.90 threshold",Percent of population,2019,15.51437,NAM
Female,POVRATE,Nepal,"Poverty rate, $1.90 threshold",Percent of population,2019,4.420022,NPL
Female,POVRATE,Netherlands,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1553444,NLD
Female,POVRATE,New Zealand,"Poverty rate, $1.90 threshold",Percent of population,2019,0.1366905,NZL
Female,POVRATE,Nicaragua,"Poverty rate, $1.90 threshold",Percent of population,2019,2.692517,NIC
Female,POVRATE,Niger,"Poverty rate, $1.90 threshold",Percent of population,2019,39.36786,NER
Female,POVRATE,Nigeria,"Poverty rate, $1.90 threshold",Percent of population,2019,42.17896,NGA
Female,POVRATE,Norway,"Poverty rate, $1.90 threshold",Percent of population,2019,0.195345,NOR
Female,POVRATE,Oman,"Poverty rate, $1.90 threshold",Percent of population,2019,0.2008487,OMN
Female,POVRATE,Pakistan,"Poverty rate, $1.90 threshold",Percent of population,2019,2.315411,PAK
Female,POVRATE,Palestine,"Poverty rate, $1.90 threshold",Percent of population,2019,1.090988,PSE
Female,POVRATE,Panama,"Poverty rate, $1.90 threshold",Percent of population,2019,2.398097,PAN
Female,POVRATE,Papua New Guinea,"Poverty rate, $1.90 threshold",Percent of population,2019,24.94595,PNG
Female,POVRATE,Paraguay,"Poverty rate, $1.90 threshold",Percent of population,2019,1.052033,PRY
Female,POVRATE,Peru,"Poverty rate, $1.90 threshold",Percent of population,2019,3.414561,PER
Female,POVRATE,Philippines,"Poverty rate, $1.90 threshold",Percent of population,2019,4.50463,PHL
Female,POVRATE,Poland,"Poverty rate, $1.90 threshold",Percent of population,2019,0.2079047,POL
Female,POVRATE,Portugal,"Poverty rate, $1.90 threshold",Percent of population,2019,0.331544,PRT
Female,POVRATE,Puerto Rico,"Poverty rate, $1.90 threshold",Percent of population,2019,0.131935,PRI
